# LBvelMax,UBvelMax,LBvelMin,UBvelMin,BlowerPosition
1.625333649389779367e-01,4.738289838345286498e+00,9.799280334376711532e-02,-7.352288896225065429e-01,6.850629703112548485e-01
2.109527604624503727e-01,6.542562928572424497e+00,1.398648082873377163e-01,6.653124574999891294e-01,8.446857613433415013e-01
5.838104010487218942e-02,5.380750578075811141e+00,-4.821244282314623986e-02,-5.063405880645612811e-01,7.198395305789057064e-01
1.647851832218671930e-01,2.429748810904913014e+00,1.329300508927552804e-01,1.611408941493406077e+00,1.111819209210662684e-02
2.455038418338539308e-01,3.461488542717261474e+00,9.667518229809723973e-02,1.808500505479208487e+00,4.552227003288019658e-01
1.874043848216310759e-01,3.545159739648573893e+00,8.722916818037529385e-02,1.449098272862644254e+00,3.596745932027072268e-01
1.759120379703707493e-01,5.197360437292067203e+00,-2.358562252363009815e-02,4.873826247784407428e-01,2.652346559236022916e-01
1.798256505832087071e-01,3.192304128528919094e+00,1.350627335168209098e-01,1.532058498558772186e+00,3.321588900222626206e-01
7.360149322616361955e-02,4.375870187946964585e+00,-4.859310891593086879e-02,2.746897396212339082e+00,3.072467953765841697e-01
1.768789443841320974e-01,4.703152734283786884e+00,1.520562079825782398e-01,-1.422061060493229334e-02,4.816073165137034762e-01
1.688468781247750294e-01,4.796065625952403266e+00,-2.531019650755461647e-02,2.420723643980534412e+00,7.352223516150609983e-01
9.307547057587656214e-02,3.591137278295505997e+00,-4.165124589313917020e-02,9.327162388491392342e-01,9.001155889593841497e-01
1.474246647969981727e-01,4.619259869781211059e+00,1.468624081406882387e-01,3.319554409499994030e+00,9.211070027212572287e-01
5.564891328168143636e-02,4.624985222018939801e+00,5.388013111688365331e-02,-2.785788542942597701e-01,4.607980845204039388e-01
1.824691441547302284e-01,5.049451298410930988e+00,1.784736085315235254e-01,1.848970744046077197e+00,2.918699664915305192e-01
2.592939436164634071e-01,4.823263134527797646e+00,6.998616889092243443e-02,1.318950333288296140e+00,3.035625128584398258e-01
8.817506292453675121e-02,6.442653001397523838e+00,7.751235725451544045e-02,1.442221334659753662e+00,3.358517780307022083e-01
1.698379623348373335e-01,4.237063531002628558e+00,5.339674534088210966e-02,2.125201145406418135e+00,1.924426450312101133e-01
1.339158654815607585e-01,4.873282928033795258e+00,5.232069699104150567e-02,-7.655066753478934061e-01,2.507368209920354252e-01
1.970435862196983148e-02,5.173981466972414900e+00,-1.886286788772361181e-02,1.101940254769631089e+00,5.344968247394762395e-01
2.464818358994012304e-01,3.649727167743336942e+00,9.005909682111459813e-02,1.223500809385998478e+00,3.692752203377566156e-01
9.539163152599675066e-02,2.654645647597065672e+00,-6.081952037900031915e-03,1.634097222100050484e+00,7.147163370145972472e-01
1.193873445498804253e-01,5.002148514947680980e+00,5.561985313917938711e-02,5.325229569672913499e-01,3.805760337056375286e-01
2.010872410439235869e-01,5.984122735849927821e+00,9.776464504325863003e-02,5.316276960900179205e-01,2.971238893912664381e-02
1.650877727919881355e-01,4.723470279771895264e+00,-2.946665966602868281e-03,8.577059588491935394e-01,5.188805831743527053e-01
1.213084377926425539e-01,4.858160869290493622e+00,8.021351293523264203e-03,1.449763439828485545e+00,9.736160472265462662e-01
9.677736390764675456e-02,4.959925361126714449e+00,5.393227528036899365e-02,-8.511160420049348474e-01,7.969854108234215584e-01
9.248497029185584473e-02,5.572632982488951114e+00,7.242928022269767840e-02,1.505272012770255685e+00,1.663399081586937056e-01
2.069217364418297622e-01,4.591009655928646183e+00,7.085581641745471171e-02,2.748828543629247001e-01,9.881330257117066918e-01
1.909135435920805701e-01,4.733056442073984904e+00,8.689972761112330080e-02,3.131983444481424961e+00,7.204874113240996580e-01
1.269498734511220195e-01,4.027645442637803441e+00,-1.351132048884041981e-02,3.105983297286381895e+00,1.710507626635361378e-01
1.536882119787296719e-01,4.026619887519727214e+00,1.261417731017149269e-01,1.373774981936706219e-01,8.763221219466532652e-01
1.552003084343180905e-01,3.235584526572183872e+00,-1.850231583546767256e-02,9.960134030242850933e-01,1.558760650667145864e-01
2.561776771123041030e-01,4.501838679734026627e+00,1.002024208534799676e-01,1.458891752121520557e+00,7.155136056339568285e-01
2.051735344360797741e-01,3.661004623570866201e+00,1.649319478207594836e-01,2.852920903974395017e+00,1.797500309431376841e-02
1.145988092301253730e-01,5.813909171223242467e+00,7.988156198330582936e-02,9.279649548200832321e-01,7.859439495364940464e-01
1.896519220727456156e-01,4.499390267160107371e+00,8.307308229002147160e-02,1.763658796649864247e+00,4.487685994305712356e-03
1.640175442358983993e-01,3.716845824012530386e+00,-1.696276380863359634e-02,9.425868933747276746e-01,2.037705849240334377e-01
7.422526960548340991e-02,4.524992888897255483e+00,2.801287705573284395e-02,1.924795288537724858e+00,3.525245776419787536e-01
